"Date","Price","Open","High","Low","Vol.","Change %"
"07/22/2019","16.411","16.255","16.455","16.195","98.27K","1.33%"
"07/19/2019","16.195","16.385","16.625","16.080","173.87K","-0.02%"
"07/18/2019","16.198","16.005","16.385","15.960","149.09K","1.42%"
"07/17/2019","15.971","15.585","16.030","15.555","111.24K","1.87%"
"07/16/2019","15.678","15.415","15.735","15.340","128.87K","2.04%"
"07/15/2019","15.365","15.240","15.430","15.185","67.64K","0.85%"
"07/12/2019","15.236","15.135","15.270","15.070","49.16K","0.59%"
"07/11/2019","15.146","15.265","15.345","15.120","60.63K","-0.53%"
"07/10/2019","15.226","15.135","15.315","15.070","73.72K","0.52%"
"07/09/2019","15.147","15.035","15.155","14.965","49.64K","0.64%"
"07/08/2019","15.050","15.050","15.150","14.985","47.62K","0.33%"
"07/05/2019","15.001","15.365","15.370","14.915","109.25K","0.00%"
"07/04/2019","15.001","15.365","15.370","14.915","109.25K","-2.18%"
"07/03/2019","15.336","15.370","15.510","15.240","66.80K","0.64%"
"07/02/2019","15.238","15.160","15.365","15.070","71.31K","0.30%"
"07/01/2019","15.193","15.315","15.345","15.155","70.00K","-0.96%"
"06/28/2019","15.341","15.300","15.385","15.245","57.10K","0.31%"
"06/27/2019","15.294","15.340","15.355","15.205","74.82K","0.00%"
"06/26/2019","15.294","15.345","15.355","15.160","93.66K","-0.04%"
"06/25/2019","15.300","15.440","15.505","15.255","142.47K","-0.50%"
"06/24/2019","15.377","15.355","15.455","15.285","115.90K","0.57%"
"06/21/2019","15.290","15.465","15.555","15.155","143.03K","-1.30%"
"06/20/2019","15.492","15.170","15.520","15.120","203.97K","3.57%"
"06/19/2019","14.958","14.995","15.170","14.905","88.34K","-0.23%"
"06/18/2019","14.993","14.830","15.080","14.800","106.33K","1.11%"
"06/17/2019","14.829","14.840","14.890","14.755","64.27K","0.18%"
"06/14/2019","14.803","14.890","15.120","14.775","115.81K","-0.60%"
"06/13/2019","14.892","14.760","14.925","14.720","76.05K","0.94%"
"06/12/2019","14.753","14.725","14.860","14.710","71.98K","0.09%"
"06/11/2019","14.740","14.685","14.785","14.630","79.80K","0.69%"
"06/10/2019","14.639","15.005","15.010","14.625","94.69K","-2.61%"
"06/07/2019","15.031","14.890","15.150","14.840","104.80K","0.85%"
"06/06/2019","14.905","14.795","14.995","14.730","80.74K","0.77%"
"06/05/2019","14.791","14.815","15.040","14.755","132.02K","0.15%"
"06/04/2019","14.769","14.780","14.850","14.645","96.39K","0.20%"
"06/03/2019","14.740","14.575","14.825","14.565","112.12K","1.19%"
"05/31/2019","14.567","14.490","14.670","14.460","88.36K","0.52%"
"05/30/2019","14.491","14.390","14.555","14.340","58.64K","0.56%"
"05/29/2019","14.411","14.325","14.450","14.320","72.67K","0.64%"
"05/28/2019","14.320","14.545","14.610","14.265","105.61K","0.00%"
"05/27/2019","14.320","14.545","14.610","14.265","105.61K","-1.61%"
"05/24/2019","14.555","14.575","14.595","14.520","40.68K","-0.40%"
"05/23/2019","14.613","14.430","14.635","14.400","68.45K","1.14%"
"05/22/2019","14.449","14.425","14.480","14.370","36.91K","0.27%"
"05/21/2019","14.410","14.425","14.450","14.350","47.47K","-0.24%"
"05/20/2019","14.445","14.415","14.460","14.355","44.60K","0.40%"
"05/17/2019","14.388","14.545","14.545","14.380","63.19K","-1.04%"
"05/16/2019","14.539","14.790","14.825","14.515","69.18K","-1.84%"
"05/15/2019","14.812","14.805","14.865","14.765","43.23K","0.00%"
"05/14/2019","14.812","14.790","14.865","14.745","47.64K","0.24%"
"05/13/2019","14.777","14.760","14.815","14.615","63.99K","-0.09%"
"05/10/2019","14.790","14.800","14.850","14.740","45.82K","0.12%"
"05/09/2019","14.773","14.850","14.870","14.705","59.56K","-0.60%"
"05/08/2019","14.862","14.940","14.990","14.835","53.11K","-0.43%"
"05/07/2019","14.926","14.940","14.955","14.810","55.91K","-0.01%"
"05/06/2019","14.927","14.930","14.945","14.770","64.55K","-0.34%"
"05/03/2019","14.978","14.645","14.995","14.600","84.55K","2.47%"
"05/02/2019","14.617","14.710","14.735","14.570","64.59K","-0.76%"
"05/01/2019","14.729","14.960","14.965","14.620","85.72K","-1.70%"
"04/30/2019","14.984","14.980","15.040","14.835","62.08K","0.34%"
"04/29/2019","14.933","15.075","15.100","14.905","65.25K","-1.03%"
"04/26/2019","15.088","14.995","15.120","14.925","52.26K","1.40%"
"04/25/2019","14.879","14.880","14.975","14.815","68.61K","-0.25%"
"04/24/2019","14.916","14.770","14.960","14.740","84.04K","0.85%"
"04/23/2019","14.791","14.985","14.995","14.700","86.03K","-1.23%"
"04/22/2019","14.975","14.985","15.040","14.945","46.63K","0.13%"
"04/18/2019","14.955","14.935","14.990","14.895","59.16K","0.11%"
"04/17/2019","14.939","14.960","15.055","14.880","78.51K","0.16%"
"04/16/2019","14.915","14.950","14.970","14.830","71.05K","-0.40%"
"04/15/2019","14.975","14.925","14.990","14.795","76.16K","0.08%"
"04/12/2019","14.963","14.940","15.065","14.900","70.74K","0.65%"
"04/11/2019","14.867","15.190","15.215","14.845","106.24K","-2.47%"
"04/10/2019","15.244","15.185","15.265","15.115","63.27K","0.22%"
"04/09/2019","15.211","15.225","15.310","15.180","61.10K","-0.03%"
"04/08/2019","15.216","15.110","15.275","15.090","55.23K","0.86%"
"04/05/2019","15.086","15.110","15.180","15.040","66.86K","0.01%"
"04/04/2019","15.084","15.125","15.150","14.860","74.19K","-0.12%"
"04/03/2019","15.102","15.090","15.160","15.000","59.92K","0.27%"
"04/02/2019","15.061","15.075","15.090","14.905","69.93K","-0.25%"
"04/01/2019","15.099","15.090","15.190","15.030","66.02K","-0.07%"
"03/29/2019","15.110","15.015","15.180","14.950","72.20K","0.91%"
"03/28/2019","14.973","15.290","15.315","14.955","86.59K","-2.12%"
"03/27/2019","15.298","15.460","15.475","15.255","58.95K","-0.85%"
"03/26/2019","15.429","15.530","15.560","15.390","53.10K","-0.89%"
"03/25/2019","15.567","15.410","15.590","15.400","50.18K","1.04%"
"03/22/2019","15.407","15.465","15.550","15.365","53.66K","-0.19%"
"03/21/2019","15.437","15.540","15.650","15.380","72.41K","0.78%"
"03/20/2019","15.318","15.345","15.565","15.265","65.90K","-0.35%"
"03/19/2019","15.372","15.350","15.450","15.320","39.61K","0.33%"
"03/18/2019","15.322","15.245","15.425","15.220","44.45K","-0.01%"
"03/15/2019","15.324","15.185","15.390","15.175","58.86K","1.01%"
"03/14/2019","15.171","15.440","15.450","15.135","69.84K","-1.84%"
"03/13/2019","15.456","15.480","15.550","15.435","46.36K","0.28%"
"03/12/2019","15.413","15.325","15.490","15.320","53.98K","0.91%"
"03/11/2019","15.274","15.350","15.365","15.225","47.79K","-0.49%"
"03/08/2019","15.349","15.040","15.385","15.035","73.17K","2.05%"
"03/07/2019","15.040","15.115","15.130","14.985","61.27K","-0.30%"
"03/06/2019","15.085","15.135","15.175","15.055","56.77K","-0.13%"
"03/05/2019","15.105","15.125","15.175","15.060","67.84K","0.00%"
"03/04/2019","15.105","15.270","15.295","15.075","90.70K","-0.99%"
"03/01/2019","15.256","15.655","15.655","15.165","102.86K","-2.42%"
"02/28/2019","15.634","15.765","15.860","15.605","65.41K","-0.84%"
"02/27/2019","15.766","15.970","16.010","15.735","69.16K","-0.42%"
"02/26/2019","15.832","15.855","15.890","15.740","60.81K","0.01%"
"02/25/2019","15.830","15.920","15.960","15.805","66.89K","-0.53%"
"02/22/2019","15.914","15.770","15.935","15.770","68.14K","0.72%"
"02/21/2019","15.801","15.970","16.015","15.750","101.00K","-2.32%"
"02/20/2019","16.177","16.035","16.195","15.965","114.10K","1.02%"
"02/19/2019","16.013","15.820","16.020","15.790","0.18K","0.29%"
"02/18/2019","15.967","15.785","15.980","15.715","115.09K","1.42%"
"02/15/2019","15.743","15.540","15.775","15.525","71.50K","1.38%"
"02/14/2019","15.528","15.585","15.650","15.445","80.46K","-0.79%"
"02/13/2019","15.652","15.715","15.800","15.520","77.48K","-0.24%"
"02/12/2019","15.690","15.690","15.820","15.650","60.67K","-0.32%"
"02/11/2019","15.740","15.860","15.875","15.750","0.01K","-0.44%"
"02/08/2019","15.809","15.690","15.860","15.650","52.06K","0.61%"
"02/07/2019","15.713","15.650","15.750","15.635","58.37K","0.08%"
"02/06/2019","15.701","15.825","15.860","15.640","53.18K","-0.85%"
"02/05/2019","15.836","15.880","15.930","15.815","44.22K","-0.31%"
"02/04/2019","15.886","15.865","15.920","15.685","60.37K","-0.28%"
"02/01/2019","15.931","16.005","16.075","15.900","69.77K","-0.88%"
"01/31/2019","16.072","16.030","16.200","16.005","80.26K","0.91%"
"01/30/2019","15.927","15.895","16.120","15.860","80.54K","0.56%"
"01/29/2019","15.839","15.740","15.925","15.725","60.00K","0.47%"
"01/28/2019","15.765","15.785","15.830","15.610","57.72K","0.42%"
"01/25/2019","15.699","15.305","15.765","15.300","80.95K","2.61%"
"01/24/2019","15.300","15.385","15.385","15.245","47.64K","-0.52%"
"01/23/2019","15.380","15.380","15.445","15.275","56.86K","0.36%"
"01/22/2019","15.325","15.375","15.385","15.195","82.30K","0.00%"
"01/21/2019","15.325","15.365","15.375","15.195","82.30K","-0.48%"
"01/18/2019","15.399","15.545","15.605","15.350","55.59K","-0.88%"
"01/17/2019","15.536","15.625","15.635","15.480","54.25K","-0.65%"
"01/16/2019","15.638","15.610","15.685","15.520","49.14K","0.12%"
"01/15/2019","15.620","15.715","15.735","15.575","61.68K","-0.42%"
"01/14/2019","15.686","15.680","15.700","15.585","48.11K","0.19%"
"01/11/2019","15.656","15.685","15.780","15.590","65.33K","0.08%"
"01/10/2019","15.643","15.745","15.830","15.585","63.41K","-0.58%"
"01/09/2019","15.735","15.725","15.825","15.630","78.69K","0.14%"
"01/08/2019","15.713","15.670","15.740","15.560","64.41K","-0.27%"
"01/07/2019","15.756","15.825","15.880","15.680","54.18K","-0.19%"
"01/04/2019","15.786","15.880","15.910","15.645","99.94K","-0.07%"
"01/03/2019","15.797","15.650","15.815","15.590","90.48K","0.95%"
"01/02/2019","15.649","15.550","15.680","15.385","89.23K","0.70%"
"12/31/2018","15.540","15.430","15.575","15.415","53.73K","0.67%"
"12/28/2018","15.436","15.340","15.460","15.305","60.78K","0.82%"
"12/27/2018","15.310","15.065","15.335","15.005","78.86K","1.24%"
"12/26/2018","15.123","14.875","15.250","14.780","76.66K","2.04%"
"12/24/2018","14.820","14.740","14.875","14.725","30.11K","0.80%"
"12/21/2018","14.702","14.840","14.845","14.665","52.33K","-1.12%"
"12/20/2018","14.869","14.665","14.915","14.620","76.60K","0.34%"
"12/19/2018","14.818","14.725","14.900","14.615","70.30K","0.80%"
"12/18/2018","14.701","14.745","14.790","14.680","45.55K","-0.39%"
"12/17/2018","14.759","14.635","14.775","14.620","42.58K","0.83%"
"12/14/2018","14.637","14.795","14.795","14.560","66.41K","-1.47%"
"12/13/2018","14.855","14.845","14.900","14.765","50.19K","0.03%"
"12/12/2018","14.851","14.710","14.895","14.630","65.80K","1.52%"
"12/11/2018","14.628","14.645","14.820","14.605","75.44K","0.16%"
"12/10/2018","14.605","14.700","14.720","14.565","53.62K","-0.62%"
"12/07/2018","14.696","14.520","14.735","14.510","65.07K","1.29%"
"12/06/2018","14.509","14.565","14.570","14.415","64.48K","-0.50%"
"12/05/2018","14.582","14.560","14.615","14.490","32.86K","-0.40%"
"12/04/2018","14.640","14.530","14.745","14.505","76.61K","0.97%"
"12/03/2018","14.499","14.345","14.645","14.345","96.84K","1.98%"
"11/30/2018","14.217","14.375","14.410","14.115","78.67K","-1.28%"
"11/29/2018","14.402","14.420","14.470","14.340","78.09K","0.54%"
"11/28/2018","14.325","14.105","14.360","14.070","84.40K","1.71%"
"11/27/2018","14.084","14.205","14.265","14.050","84.45K","-0.85%"
"11/26/2018","14.205","14.290","14.415","14.180","82.24K","-0.57%"
"11/23/2018","14.287","14.515","14.555","14.205","0.41K","0.31%"
"11/22/2018","14.243","14.460","14.485","14.165","101.36K","-1.79%"
"11/21/2018","14.502","14.325","14.540","14.260","77.88K","1.63%"
"11/20/2018","14.269","14.410","14.475","14.205","102.45K","-0.93%"
"11/19/2018","14.403","14.400","14.420","14.325","63.19K","0.15%"
"11/16/2018","14.382","14.270","14.400","14.215","79.03K","0.83%"
"11/15/2018","14.263","14.100","14.325","14.070","79.83K","1.30%"
"11/14/2018","14.080","13.970","14.170","13.860","93.28K","0.74%"
"11/13/2018","13.977","13.975","14.105","13.920","90.15K","-0.24%"
"11/12/2018","14.011","14.150","14.180","13.955","72.08K","-0.91%"
"11/09/2018","14.140","14.420","14.425","14.080","116.98K","-1.96%"
"11/08/2018","14.423","14.570","14.575","14.365","91.31K","-1.00%"
"11/07/2018","14.569","14.540","14.730","14.475","83.28K","0.48%"
"11/06/2018","14.500","14.660","14.715","14.480","69.78K","-1.00%"
"11/05/2018","14.647","14.740","14.775","14.595","67.84K","-0.74%"
"11/02/2018","14.756","14.780","14.920","14.655","106.74K","-0.14%"
"11/01/2018","14.777","14.260","14.830","14.255","121.88K","3.47%"
"10/31/2018","14.282","14.480","14.490","14.240","79.22K","-1.24%"
"10/30/2018","14.462","14.470","14.530","14.375","76.30K","0.14%"
"10/29/2018","14.442","14.720","14.780","14.405","93.78K","-1.76%"
"10/26/2018","14.700","14.660","14.795","14.595","84.75K","0.48%"
"10/25/2018","14.630","14.720","14.800","14.610","70.47K","-0.31%"
"10/24/2018","14.676","14.775","14.830","14.660","64.15K","-0.79%"
"10/23/2018","14.793","14.585","14.840","14.540","86.18K","1.41%"
"10/22/2018","14.587","14.650","14.715","14.540","57.81K","-0.43%"
"10/19/2018","14.650","14.600","14.740","14.580","57.03K","0.31%"
"10/18/2018","14.604","14.625","14.680","14.470","76.14K","-0.40%"
"10/17/2018","14.663","14.675","14.760","14.615","59.83K","-0.26%"
"10/16/2018","14.701","14.725","14.880","14.640","67.28K","-0.18%"
"10/15/2018","14.727","14.625","14.805","14.615","64.04K","0.63%"
"10/12/2018","14.635","14.620","14.735","14.540","70.70K","0.20%"
"10/11/2018","14.606","14.335","14.650","14.275","97.85K","1.95%"
"10/10/2018","14.326","14.420","14.455","14.255","61.50K","-0.51%"
"10/09/2018","14.400","14.420","14.470","14.285","65.02K","0.50%"
"10/08/2018","14.329","14.665","14.700","14.285","88.56K","-2.18%"
"10/05/2018","14.649","14.620","14.750","14.540","61.93K","0.40%"
"10/04/2018","14.590","14.665","14.805","14.560","77.16K","-0.55%"
"10/03/2018","14.670","14.730","14.855","14.650","66.41K","-0.16%"
"10/02/2018","14.693","14.535","14.950","14.470","106.11K","1.28%"
"10/01/2018","14.507","14.725","14.725","14.395","84.97K","-1.39%"
"09/28/2018","14.712","14.270","14.755","14.255","117.07K","2.95%"
"09/27/2018","14.290","14.375","14.480","14.195","87.46K","-0.77%"
"09/26/2018","14.401","14.500","14.545","14.340","88.58K","-0.63%"
"09/25/2018","14.493","14.295","14.595","14.250","97.95K","1.06%"
"09/24/2018","14.341","14.325","14.420","14.220","65.87K","-0.13%"
"09/21/2018","14.359","14.350","14.465","14.180","103.37K","0.38%"
"09/20/2018","14.305","14.285","14.385","14.210","87.10K","0.18%"
"09/19/2018","14.280","14.185","14.375","14.175","79.41K","0.67%"
"09/18/2018","14.185","14.230","14.265","14.105","69.08K","-0.27%"
"09/17/2018","14.223","14.095","14.285","14.065","56.91K","0.57%"
"09/14/2018","14.142","14.215","14.315","14.070","66.73K","-0.72%"
"09/13/2018","14.244","14.295","14.390","14.190","82.53K","-0.34%"
"09/12/2018","14.293","14.160","14.315","14.105","83.95K","0.99%"
"09/11/2018","14.153","14.200","14.265","13.965","81.31K","-0.20%"
"09/10/2018","14.181","14.160","14.285","14.110","54.12K","0.08%"
"09/07/2018","14.170","14.190","14.290","14.105","81.29K","-0.08%"
"09/06/2018","14.181","14.220","14.340","14.130","72.88K","-0.27%"
"09/05/2018","14.220","14.190","14.265","14.125","67.29K","0.53%"
"09/04/2018","14.145","14.480","14.480","14.080","0.03K","-0.25%"
"09/03/2018","14.180","14.540","14.550","14.035","141.42K","-2.59%"
"08/31/2018","14.557","14.595","14.760","14.525","62.90K","-0.25%"
"08/30/2018","14.594","14.780","14.825","14.545","81.13K","-0.70%"
"08/29/2018","14.697","14.650","14.725","14.585","68.75K","-0.52%"
"08/28/2018","14.774","14.860","14.950","14.605","95.48K","-0.57%"
"08/27/2018","14.859","14.820","14.885","14.715","70.95K","0.44%"
"08/24/2018","14.794","14.465","14.855","14.450","97.52K","1.73%"
"08/23/2018","14.542","14.750","14.750","14.450","92.20K","-1.41%"
"08/22/2018","14.750","14.770","14.875","14.670","97.02K","-0.11%"
"08/21/2018","14.766","14.735","14.830","14.700","69.40K","0.65%"
"08/20/2018","14.670","14.725","14.830","14.625","71.91K","0.27%"
"08/17/2018","14.631","14.635","14.800","14.575","75.07K","-0.56%"
"08/16/2018","14.713","14.455","14.825","14.315","111.78K","1.79%"
"08/15/2018","14.454","15.060","15.070","14.345","142.15K","-3.98%"
"08/14/2018","15.053","14.980","15.105","14.975","66.78K","0.47%"
"08/13/2018","14.982","15.300","15.345","14.970","104.73K","-2.05%"
"08/10/2018","15.295","15.460","15.465","15.290","83.08K","-1.08%"
"08/09/2018","15.462","15.440","15.525","15.380","63.86K","0.19%"
"08/08/2018","15.432","15.380","15.470","15.290","59.94K","0.38%"
"08/07/2018","15.373","15.305","15.505","15.305","61.17K","0.16%"
"08/06/2018","15.348","15.445","15.505","15.290","52.41K","-0.74%"
"08/03/2018","15.462","15.310","15.575","15.250","73.62K","0.50%"
"08/02/2018","15.385","15.405","15.490","15.300","62.23K","-0.43%"
"08/01/2018","15.452","15.535","15.560","15.390","58.31K","-0.69%"
"07/31/2018","15.559","15.510","15.635","15.380","75.39K","0.14%"
"07/30/2018","15.537","15.460","15.565","15.415","42.34K","0.28%"
"07/27/2018","15.493","15.400","15.570","15.345","59.41K","-0.01%"
"07/26/2018","15.495","15.620","15.700","15.390","56.67K","-0.60%"
"07/25/2018","15.589","15.480","15.655","15.470","60.42K","0.44%"
"07/24/2018","15.520","15.395","15.630","15.340","70.89K","0.62%"
"07/23/2018","15.425","15.540","15.580","15.350","61.39K","-0.80%"
"07/20/2018","15.549","15.330","15.565","15.250","81.07K","0.95%"
"07/19/2018","15.402","15.565","15.590","15.185","103.53K","-1.10%"
"07/18/2018","15.574","15.585","15.625","15.410","71.77K","-0.28%"
"07/17/2018","15.617","15.800","15.885","15.560","80.89K","-1.23%"
"07/16/2018","15.812","15.805","15.900","15.765","47.30K","-0.02%"
"07/13/2018","15.815","15.980","16.015","15.700","78.40K","-1.01%"
"07/12/2018","15.977","15.825","16.025","15.780","64.14K","1.01%"
"07/11/2018","15.817","16.105","16.110","15.805","86.97K","-1.68%"
"07/10/2018","16.087","16.150","16.200","15.920","68.89K","-0.32%"
"07/09/2018","16.139","16.065","16.260","16.055","62.14K","0.44%"
"07/06/2018","16.069","16.065","16.190","15.985","58.13K","-0.17%"
"07/05/2018","16.097","16.060","16.195","15.970","89.47K","0.00%"
"07/04/2018","16.097","16.130","16.145","15.970","89.47K","0.34%"
"07/03/2018","16.043","15.880","16.085","15.815","72.28K","1.31%"
"07/02/2018","15.835","16.145","16.180","15.800","82.70K","-2.24%"
"06/29/2018","16.198","16.050","16.220","16.000","70.39K","0.98%"
"06/28/2018","16.041","16.125","16.185","15.965","109.59K","-0.68%"
"06/27/2018","16.151","16.280","16.295","15.945","96.14K","-0.61%"
"06/26/2018","16.250","16.320","16.350","16.140","84.54K","-0.48%"
"06/25/2018","16.328","16.445","16.485","16.290","72.14K","-0.80%"
"06/22/2018","16.459","16.310","16.485","16.310","73.07K","0.81%"
"06/21/2018","16.326","16.290","16.360","16.190","84.59K","0.10%"
"06/20/2018","16.309","16.305","16.370","16.250","72.54K","-0.09%"
